id,topic,macro_area,baseline_valid_rate,perm_valid_rate,dup_valid_rate,threat_valid_rate,threat_economic_valid_rate,threat_it_system_valid_rate,threat_legal_valid_rate,baseline_choice,log_consistency_rate,jsd_permutation,jsd_duplication,jsd_threat,jsd_threat_economic,jsd_threat_it_system,jsd_threat_legal,most_disruptive_threat,threat_economic_stable,threat_it_system_stable,threat_legal_stable,permutation_stable,duplication_stable,threat_resistant,political_affinity,alignment_score,human_alignment_wd,wd_democrat,wd_republican,wd_independent,wd_liberal,wd_moderate,wd_conservative
PQ1_F2B_W42,P,Health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.01815081654699904,0.020864037725520833,0.002990651877027427,0.005278932115485199,0.001987343055912767,0.0031250431622554444,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Republican,0.8480985951404859,0.3038028097190281,0.5363796953637969,0.05817041535283096,0.2853086068204774,0.611723838801802,0.3087572698129248,0.10590280971902816
PQ2_F2B_W42,P,Health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.09564884375108948,0.042250651062639165,0.01065244529706993,0.016091997040469007,0.0002141332888637112,0.028636804321310917,Legal,Robust,Robust,Robust,Stable,Robust,Stable,Liberal,0.6777737573757375,0.6444524852485249,0.6076783074166126,0.6724799017687357,0.6421810051041205,0.5806560566770964,0.7065640913446563,0.6344142382365727
PQ3_F2Ba_W42,P,Health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0655951520388469,0.010309325628444055,0.0006473615314135719,0.0006013440667632878,6.433042978126074e-06,0.002869148921675609,Legal,Robust,Robust,Robust,Stable,Robust,Stable,Independent,0.556,0.444,0.4660041800643087,0.45308220140515226,0.4257148681055156,0.4657285714285715,0.4484528239202658,0.46174186046511634
PQ3_F2Bb_W42,P,Education,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0459873333985598,0.07098821370608524,0.0009947405626793936,0.0020859487254907415,0.00029038148154717983,0.004195249546251865,Legal,Robust,Robust,Robust,Robust,Stable,Stable,Liberal,0.7721,0.2279,0.20118234349919745,0.31321408450704225,0.21902185273159147,0.18810934844192634,0.20597924217462932,0.30223108808290156
PQ3_F2Bc_W42,P,Health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08722847437032244,0.03338350226848523,0.0022555805514842455,0.003959445319230499,8.002140342898251e-05,0.004849497814526704,Legal,Robust,Robust,Robust,Stable,Robust,Stable,Republican,0.5773,0.42269999999999996,0.4625056360708534,0.37123364485981303,0.42327272727272724,0.4445714285714285,0.43527392739273923,0.41322365038560405
PQ3_F2Bd_W42,P,Health,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,1.0,,0.0,0.07084788615689833,0.013233771703922296,0.012233041895036142,0.033491703833581944,0.0004596250878649887,0.026928374823933874,Economic,Robust,Robust,Robust,Stable,Robust,Improved,Independent,0.8554,0.14459999999999995,0.17238521462639111,0.1645283062645011,0.11213540669856459,0.17188980169971668,0.13964736842105263,0.15388766066838044
PQ4_F2Ba_W42,P,Health,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.016878428849963795,0.04490404397306542,0.002759553037396208,0.008839423564046208,0.0016680770306166254,0.004312199755691938,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Independent,0.8385410392294105,0.48437688231176856,0.6462015128536407,0.5137907356217783,0.4733210597609366,0.7220859732208597,0.504446572049239,0.5285784305005081
PQ4_F2Bb_W42,P,Technology,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,,0.0,0.014298262496341457,0.04391250635800746,0.001329188788792782,0.0052717376128484155,0.002470858365270951,0.0028486785723898954,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Independent,0.8403,0.4791,0.664551724137931,0.5097063063063063,0.4839194805194805,0.7384545454545457,0.5117275985663082,0.5423344262295082
PQ4_F2Bc_W42,P,Health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.014912374853315459,0.008920441682700047,0.0002839944801702136,0.00130331097076494,0.003633026901885473,0.0010120507115766756,IT_System,Robust,Robust,Robust,Robust,Robust,Stable,Conservative,0.8620333333333333,0.4139000000000001,0.5103320049813201,0.38363978300180834,0.43276074766355166,0.5443100917431193,0.4755853541416567,0.3717372141372142
PQ4_F2Bd_W42,P,Economy,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.024529599544469184,0.014238886042632185,0.0026666412500319136,0.004881906559534978,0.0019497726162131578,0.0049043773557338145,Legal,Robust,Robust,Robust,Robust,Robust,Improved,Conservative,0.8566849419001827,0.42994517429945167,0.48910108989101087,0.41018294566939706,0.4472016485502287,0.5154168793646948,0.48009748845043476,0.4028603338013307
PQ4_F2Be_W42,P,Health,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,,0.0,0.004189954987998165,0.026431220439545378,0.0011756179720110276,0.005201837394131494,0.0015245283459836279,0.002012121720137411,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Republican,0.7778457754224578,0.6664626737326266,0.8424744963927252,0.5169216053305064,0.6589769594469124,0.9131259994729457,0.7038015958883151,0.5292689098437094
PQ5_F2B_W42,P,Health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.011109031299047938,0.029355131435045926,0.004958764535499469,0.012131950838261516,0.0008296724348730465,0.006540401857248475,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Conservative,0.7891076792320768,0.6326769623037697,0.6410469374898737,0.6728230054692372,0.6318639511513533,0.6723494317234944,0.674554633372197,0.6258687655824582
PQ6_F2B_W42,P,Health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.026220700065515527,7.950460685047503e-05,1.3782646334164845e-06,0.00107711783929622,0.00219101741559604,9.090797082904552e-05,IT_System,Robust,Robust,Robust,Robust,Robust,Stable,Republican,0.9413,0.058699999999999974,0.14344200743494429,0.004507985480943666,0.059898521256931625,0.1195282460136674,0.08898461538461544,0.016585950413223083
PQ7_F2B_W42,P,Health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.04874651102958808,0.0007068531020348566,0.0012519878301311147,0.0032030189110084165,0.0005147077154136195,0.0007114713223180264,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Conservative,0.8899,0.11009999999999998,0.15430746268656714,0.04307272727272726,0.11564990619136961,0.16084587155963304,0.12698644067796616,0.03281863354037262
PQ8_F2B_W42,P,Health,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,,0.0,0.020594036705712106,0.022844218156078632,0.0014995108623283484,0.0033793772427948825,0.0007269229825237278,0.003299826757709529,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Liberal,0.8630940227356069,0.41071793179317934,0.41492523942220516,0.48673203667563875,0.4395409801203169,0.39076150177946856,0.39300340598285516,0.48493123740648497
PQ1_F2C_W42,P,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0366600125935314,0.038728153096082275,0.002673607596591448,0.00463624583718285,0.0015013130916947323,0.003239048801175743,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Independent,0.9020656634336566,0.19586867313268674,0.3103035236938032,0.21534647887323954,0.11127558770343582,0.23593333333333333,0.20927450058754427,0.1907510934393638
PQ2_F2C_W42,P,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.12085538807501532,0.04769312979021988,0.011442625348117694,0.018638498421423146,0.0004972369822302598,0.026278739493157812,Legal,Robust,Robust,Robust,Stable,Robust,Stable,Liberal,0.7314499999999999,0.5371,0.5391090909090908,0.551357894736842,0.5235790613718412,0.5059777777777777,0.5533053864168619,0.5508984126984127
PQ3_F2Ca_W42,P,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.10031834502142956,0.05099188229808084,0.001233371981592407,0.001332965898873004,6.044950259056417e-06,0.004256150358040378,Legal,Robust,Robust,Robust,Stable,Stable,Stable,Independent,0.7633000000000001,0.23669999999999997,0.23331914893617017,0.2691089866156788,0.21706560636182903,0.2415802469135802,0.2188854166666666,0.2643247863247863
PQ3_F2Cb_W42,P,Education,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.06628809096104865,0.002407507860754001,0.0008989380155087663,0.0017887298473247912,0.0003690385409029053,0.004253529057832012,Legal,Robust,Robust,Robust,Stable,Robust,Stable,Independent,0.7726999999999999,0.22730000000000006,0.23902637215528783,0.23981428571428576,0.18913006012024053,0.19626748768472907,0.2256873015873016,0.2659803418803419
PQ3_F2Cc_W42,P,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.12180475410827643,0.03709002135942785,0.0025794293991605716,0.004025739356558308,0.00015110417044332395,0.005680533025110704,Legal,Robust,Robust,Robust,Stable,Robust,Stable,Democrat,0.4948,0.5052,0.4944195739014647,0.5207666666666666,0.519240562248996,0.5192851851851852,0.4952548556430446,0.5230125799573561
PQ3_F2Cd_W42,P,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.10038285461339161,0.055055096088091296,0.011902849103038725,0.028431914364875462,0.0003829798095079939,0.02890384039228243,Legal,Robust,Robust,Robust,Stable,Stable,Stable,Democrat,0.9315,0.0685,0.031871087533156484,0.08226896551724128,0.06950139720558879,0.03223931203931196,0.067969028871391,0.07490085470085461
PQ4_F2Ca_W42,P,Health,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,,0.0,0.004509364810775265,0.02334368170865161,0.003903308877236767,0.010491626480592788,0.0003600489456513098,0.0068960772963591295,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Independent,0.7736228210695616,0.6791315367913153,0.7492837726031318,0.7004658826152782,0.6415887715257778,0.7224223523593585,0.6789162127678097,0.7141398763349471
PQ4_F2Cb_W42,P,Technology,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,,0.0,0.015827705673505974,0.024511069154861075,0.0014433619175723072,0.00621129311414611,0.0022189884230111364,0.002816961957739801,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Independent,0.7987468286504683,0.6037595140485952,0.6842300733496334,0.6231424242424243,0.5780208791208793,0.6820460674157305,0.6145769596199527,0.601734008097166
PQ4_F2Cc_W42,P,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.02234673022816251,0.006428580871974184,0.00026984715039957575,0.0016459515192825905,0.0038033034700449206,0.0009293817233013529,IT_System,Robust,Robust,Robust,Robust,Robust,Stable,Conservative,0.8424850217581836,0.4725449347254493,0.5059668000659259,0.4827179736899956,0.47814159104535636,0.4840759043361719,0.501937004367196,0.46595568658901754
PQ4_F2Cd_W42,P,Economy,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.015667624849713083,0.013862139322214596,0.002376815362097733,0.005775219879768499,0.00036835163746587224,0.004603822030606762,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Conservative,0.8436666666666666,0.4690000000000002,0.48654918851435713,0.4986272727272729,0.45306981132075475,0.46796896551724154,0.4931417982989064,0.44872744282744303
PQ4_F2Ce_W42,P,Other,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,,0.0,0.004618231758997711,0.011470991239987089,0.0012860025768222266,0.002887922435273099,0.00617905902007752,0.0015712715089928964,IT_System,Robust,Robust,Robust,Robust,Robust,Stable,Independent,0.6775190747591908,0.9674427757224278,1.0537067319461444,1.0157673758865244,0.8979322404371582,1.0266606741573034,0.9667976331360948,0.9666285714285714
PQ5_F2C_W42,P,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.038818262885749105,0.06323506797186348,0.004677118016021489,0.013154784913246035,0.0002472718860559715,0.006862352208793272,Economic,Robust,Robust,Robust,Robust,Stable,Stable,Independent,0.7129039537287062,0.8612881388138814,0.8666461240718666,0.9310335288848032,0.8277837025846763,0.8836454751569964,0.8540071864329289,0.8531053105310532
PQ6_F2C_W42,P,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.041564234354338994,0.027243130924183977,0.00018922637361839297,0.0023925760655733666,0.001093456966749992,0.0005900404988524142,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Independent,0.8237,0.1763,0.21211832718327184,0.20198064516129033,0.1616878228782287,0.19261184510250562,0.1856200956937799,0.19037560975609757
PQ7_F2C_W42,P,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0642684195400048,0.024637780726572366,0.00011544459302565084,0.000856429175413972,6.302114450375218e-05,2.730316286228508e-05,Economic,Robust,Robust,Robust,Stable,Robust,Stable,Republican,0.8882,0.11180000000000001,0.13532988792029887,0.09420909090909091,0.14069776951672863,0.12999724770642207,0.10204547647768403,0.11443402061855679
PQ8_F2C_W42,P,Other,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,,0.0,0.009125831471321528,0.02753181369319744,0.0017894320523050618,0.004497129195544221,0.0007396033095644393,0.003322072019440665,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Democrat,0.8439,0.46830000000000005,0.42689987639060567,0.4805899280575539,0.5148460111317253,0.4559862700228832,0.4799617224880382,0.4511288343558282
SCM4a_W42,SC,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.03437509073332732,0.02910107504067109,0.003081331848582356,0.006272326407631095,0.0005877491203376872,0.005766489983577676,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Conservative,0.6909564689802314,0.9271305930593059,0.989160406723902,0.8850610278419142,0.9412897090814051,1.0906528152815282,0.8977309495655448,0.8562264510474715
SCM4b_W42,SC,Other,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,,0.0,0.03094981647057303,0.061490850316352916,0.001741789193315,0.004819250763572466,0.0011299309068494561,0.0025699010017780246,Economic,Robust,Robust,Robust,Robust,Stable,Stable,Republican,0.7331,0.8007000000000001,0.9314138785625776,0.6770686308492201,0.7845441176470589,1.0073187066974594,0.793354819633353,0.7060857142857142
Q6F1_W42,Q,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.05333328827003286,0.03146337094150968,0.004458623791551515,0.008870550409250073,0.0016158215986260323,0.00474301681379913,Economic,Robust,Robust,Robust,Stable,Robust,Stable,Liberal,0.8476,0.30479999999999996,0.18930840652446668,0.3776602739726026,0.2852780487804878,0.1050461538461539,0.366520996441281,0.38117821011673136
Q7F1_W42,Q,Technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.1510717547234926,0.09018065363680423,0.0036604226286920468,0.007756251223245668,0.0010147521430066229,0.003787274406900893,Economic,Robust,Robust,Robust,Position_Bias,Stable,Stable,Liberal,0.8671366213378663,0.2657267573242674,0.15892814070351746,0.33124520547945213,0.26313114446529073,0.13713614457831325,0.30856753864447084,0.3290198443579766
Q8F1_W42,Q,Politics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.11717090142894453,0.02280665239282937,0.004464772542678783,0.008801396221507139,0.0016035299401381106,0.004801098961821453,Economic,Robust,Robust,Robust,Stable,Robust,Stable,Liberal,0.59415,0.8117,0.7128763224181359,0.915495883361921,0.8722327102803737,0.6761772182254195,0.8374268408551069,0.9359553606237816
Q9F1_W42,Q,Economy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.013647651566041518,0.08461241344148467,0.002498509791514794,0.005759901860322817,0.0005972035636966832,0.003257973402335621,Economic,Robust,Robust,Robust,Robust,Stable,Stable,Liberal,0.6499613688631138,0.7000772622737724,0.641872932330827,0.7740698630136986,0.7115059701492537,0.6282023923444975,0.6859701421800946,0.7711496124031006
Q6F2_W42,Q,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0005828807400831953,0.021342480856291663,0.0029109705676143554,0.006892226199827629,0.000474661807716853,0.0036491619151542837,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Liberal,0.8363499999999999,0.32730000000000004,0.24382925336597294,0.41110070671378085,0.2932272727272727,0.0964459459459458,0.37440272835112687,0.44677766599597585
Q7F2_W42,Q,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.12468732655616485,0.04894363497464308,0.00394115818113759,0.008395581452803813,0.000593400988337398,0.005580924888654,Economic,Robust,Robust,Robust,Stable,Robust,Stable,Democrat,0.9435,0.11299999999999999,0.10630922509225094,0.12053110720562388,0.12027912885662428,0.12762022471910106,0.11389478672985776,0.1197999999999999
Q8F2_W42,Q,Politics,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,,0.0,0.046212510215635674,0.030618663050301365,0.004109291195384715,0.008799324736395666,0.0015961317645637946,0.004119770493326789,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Republican,0.594318298170183,0.811363403659634,0.8220871165644172,0.7928426807760142,0.8174508166969147,0.8498943820224719,0.8254475059382423,0.8021134268537075
Q9F2_W42,Q,Economy,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,,0.0,0.026926286845612355,0.07110766314068374,0.003043533317425429,0.006550496043266086,0.0011900373007990624,0.003386188495750991,Economic,Robust,Robust,Robust,Robust,Stable,Stable,Liberal,0.6938,0.6123999999999999,0.5982866585067318,0.6207408450704224,0.5822245487364621,0.5699258426966292,0.6411882352941177,0.6006
SCM5a_W42,SC,Other,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.043061163557633134,0.022739319877284316,0.001049902762990098,0.001456095331265981,0.0009105458279888482,0.0008324260508091077,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Conservative,0.7595999999999999,0.24040000000000006,0.2540494710640946,0.23630826737027266,0.24550556586270877,0.27023519163763066,0.24250000000000005,0.23204274353876742
SCM5b_W42,SC,Other,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.02923274299404787,0.010100985482421575,0.0013377239914599407,0.0025876909384396287,0.00021189653786779852,0.0019403207357629147,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Democrat,0.8983,0.10170000000000001,0.03227041719342605,0.16342017937219733,0.1203028436018958,0.05943460620525065,0.09732424242424242,0.13755306122448985
SCM5c_W42,SC,Other,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,,0.0,0.036293189744118576,0.003911440478474178,0.00046601557358050364,0.0012662588274981682,0.0007626486460574397,1.6332499991929671e-06,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Republican,0.8992,0.1008,0.17032326887086713,0.028868085106383057,0.11424565014031807,0.17887491248541432,0.11417218225419667,0.039952763819095516
SCM5d_W42,SC,Other,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.03838271447779926,0.003692767760267921,0.0008681221190305204,0.001003689737443272,0.0011770037340944407,0.0005004991430351816,IT_System,Robust,Robust,Robust,Robust,Robust,Stable,Conservative,0.5842999999999999,0.41570000000000007,0.48925175879396987,0.34213187108325877,0.42031776937618154,0.5230176470588236,0.41844737477368743,0.33624279918864103
SCM5e_W42,SC,Other,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.022000626360574725,0.009569981319041666,0.0008167186400174376,0.0014057902138437817,0.0012132278440968938,0.0001767299536761793,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Republican,0.6742,0.3258,0.3967252525252525,0.24778744394618835,0.32253491012298957,0.4268603325415677,0.32337675544794187,0.25360695296523517
SCM5f_W42,SC,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.006570219025859415,0.010260112634649985,0.00034826620367093414,0.0006070687411246968,0.0003643986089830568,0.00014990330481718956,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Republican,0.8367,0.1633,0.24990176322418134,0.0994864864864865,0.1591977186311787,0.28194923258559623,0.16376359193646917,0.10468356997971606
SCM5g_W42,SC,Other,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,,0.0,0.022438212723322772,0.04425723084311945,0.0013126122080595294,0.0015158912577423814,0.0016238589696007946,0.0008666249107363004,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Republican,0.8831,0.1169,0.1883141414141415,0.0522635953026197,0.08580610104861774,0.1850227758007118,0.11213390036452009,0.07927641606591151
SCM5h_W42,SC,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0479135282370865,0.03062080537226945,0.0006497728358882231,0.0008907005336316436,0.000742519871042251,0.00037439750150041,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Conservative,0.6089,0.3911,0.45449513755598214,0.3301386508659982,0.37315864374403057,0.46574230769230773,0.39046350275566444,0.3189680497925311
SCM5i_W42,SC,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.026583191693838736,0.009740138490255802,0.0012124278083910421,0.002074605532857675,0.00025333884492806467,0.0018334099317340836,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Republican,0.7912,0.20879999999999999,0.26526768447837146,0.15545770964833183,0.19892851711026616,0.28624486873508354,0.1938039048200122,0.1698049079754601
SCM5j_W42,SC,Other,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.05899063639712054,0.03643981715151845,0.0007417725190786792,0.0006491214457415485,0.0009450053821304509,0.0006491214457415485,IT_System,Robust,Robust,Robust,Stable,Robust,Stable,Republican,0.7367999999999999,0.26320000000000005,0.3485392405063291,0.14613873873873873,0.2672086124401914,0.37605315852205007,0.2769970695970696,0.15637959183673478
SCM2_W42,SC,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.05037834601840607,0.0016679192574637453,0.0018212035912921374,0.0014205262599368848,0.0019789625181430674,0.002101488993847992,Legal,Robust,Robust,Robust,Stable,Robust,Stable,Independent,0.9858,0.01419999999999999,0.11262067247820673,0.06713717277486908,0.006496296296296333,0.15714338747099765,0.027888849135360827,0.09842067594433401
SCM3_W42,SC,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.07327235354305346,0.0023542887492990147,0.00017665990157351982,0.0012781370383827314,0.0008653610472774062,0.0010144234851341815,Economic,Robust,Robust,Robust,Stable,Robust,Stable,Liberal,0.8445999999999999,0.1554000000000001,0.03995712515489469,0.2725822762814944,0.1765188137164041,0.035865893271461724,0.11684839094159716,0.28235810276679846
POP1_W42,PO,Other,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,,0.0,0.0844326111019657,0.0008326350203166893,8.291349035065983e-05,0.0007883624316190797,0.0006100067550183723,0.0005229624621265611,Economic,Robust,Robust,Robust,Stable,Robust,Stable,Conservative,0.8439,0.15610000000000002,0.23149999999999998,0.09327947598253272,0.12458441558441558,0.24925670945157524,0.17127544910179637,0.07533663366336629
POP2_W42,PO,Other,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,,0.0,0.03607907804288788,0.06369425096738127,0.012177268060255188,0.019890421152808833,0.00803965586535073,0.011479583347633156,Economic,Robust,Robust,Robust,Robust,Stable,Stable,Republican,0.7072333333333334,0.8783,0.8466591078066913,0.8244184801381693,0.9494630853994489,0.8966814814814815,0.8280552397868561,0.8555158667972576
POP3_W42,PO,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.12262399976896077,0.0813735371133812,0.00019251320539497623,0.0006618758331701156,0.00017259265324732004,0.0007966250763066767,Legal,Robust,Robust,Robust,Stable,Stable,Stable,Liberal,0.5448999999999999,0.4551,0.38484999999999997,0.5588177700348432,0.4512162790697674,0.35219613130128957,0.4588468581687612,0.547286943620178
RACESURV1a_W43,RACESURV,Health,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.045598076424813436,0.10208517615687204,0.002921682303844981,0.0042960929068413005,0.0014618810096154345,0.0035344011864864105,Economic,Robust,Robust,Robust,Robust,Stable,Improved,Conservative,0.6506,0.6988000000000001,0.6929353575278476,0.6841285714285714,0.7156730596536242,0.7225096885813148,0.7093076294277929,0.6770156544054746
RACESURV1b_W43,RACESURV,Race/Ethnicity,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.03471445463897614,0.06513131429906074,0.00151508308950865,0.0021414004654297953,0.00038875124643698074,0.0026687834446508817,Legal,Robust,Robust,Robust,Robust,Stable,Improved,Conservative,0.74275,0.5145,0.5297824362606234,0.5076313341493269,0.5219855130784709,0.539885564304462,0.5184594059405941,0.47617514792899424
RACESURV1c_W43,RACESURV,Family,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.03327598462086679,0.11260545777345618,0.0026369743656668204,0.005030392397494513,0.0006602897855535065,0.003368827270937807,Economic,Robust,Robust,Robust,Robust,Stable,Improved,Moderate,0.677,0.6459999999999999,0.6531321492644421,0.6631857142857143,0.6638807815502883,0.7089,0.6302718820861677,0.683257326478149
RACESURV1d_W43,RACESURV,Personal Finance,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.05006513573371312,0.05930063589739436,0.0018195210237532263,0.0034273254639519725,0.0005073571980976016,0.002355593947780697,Economic,Robust,Robust,Robust,Stable,Stable,Improved,Conservative,0.7448,0.5104,0.5206910233393176,0.4807,0.5237359435173299,0.5291024179620035,0.5106251021334544,0.4702547945205479
ADMISSIONa_W43,ADMISSION,Education,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0014010399059559623,0.018057044128440308,0.0035399409791499812,0.004635251859970605,0.0015907769115837396,0.0050706477117569235,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Democrat,0.6730026597340266,0.6539946805319468,0.5184027149652323,0.8580552952567502,0.6920657517314336,0.5221601977733261,0.6937205191538869,0.8521681621401589
ADMISSIONb_W43,ADMISSION,Education,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.005306196432659505,0.0033257776563936393,0.00208533006144589,0.003610921468193678,0.0006938652845632099,0.0026756693671042987,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Democrat,0.5752451195119512,0.8495097609760975,0.7939166810191238,0.9481104762836798,0.8592076991204275,0.831459890175064,0.869635192402074,0.9476526058775543
ADMISSIONc_W43,ADMISSION,Education,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,,0.0,0.010293743660994356,0.005646788980724707,0.0002795797954594997,0.0007504505025211876,0.00010705603904919609,0.0004686275072504457,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Democrat,0.6227,0.7545999999999999,0.7285508960573477,0.7849094420600858,0.770727930813581,0.7887909560723514,0.7430342117219446,0.8252520547945206
ADMISSIONd_W43,ADMISSION,Education,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.007056184916030997,0.003804785359671485,0.0034106549656739947,0.004085021780355683,0.001977510895039933,0.004570866144243108,Legal,Robust,Robust,Robust,Robust,Robust,Stable,Democrat,0.7261966846684669,0.5476066306630664,0.5219619268928689,0.5709594581505395,0.5618136909968277,0.55897272212122,0.527495917998518,0.5916285190750834
ADMISSIONe_W43,ADMISSION,Education,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.008813693282741057,0.0017302376941842664,0.0008503479148893461,0.0009254650898229585,0.001039966610965992,0.0007983009551113382,IT_System,Robust,Robust,Robust,Robust,Robust,Stable,Democrat,0.8881128312831283,0.2237743374337434,0.20234961511199495,0.30456376588337886,0.261036508275105,0.22396105011709116,0.24473797379737966,0.27793164260823
ADMISSIONf_W43,ADMISSION,Education,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.006568502879414601,0.0015574401802526565,0.000881794936264441,0.0011788135663700003,0.00031868154411575676,0.001420100104188308,Legal,Robust,Robust,Robust,Robust,Robust,Improved,Democrat,0.8812059405940593,0.23758811881188124,0.20793856764491525,0.3236470180256052,0.2597228231820611,0.21595947342792943,0.2565853044678049,0.31515038296282444
