id,topic,macro_area,baseline_valid_rate,perm_valid_rate,dup_valid_rate,threat_valid_rate,threat_economic_valid_rate,threat_it_system_valid_rate,threat_legal_valid_rate,baseline_choice,log_consistency_rate,perm_log_consistency_rate,dup_log_consistency_rate,jsd_permutation,jsd_duplication,jsd_threat,jsd_threat_economic,jsd_threat_it_system,jsd_threat_legal,threat_economic_log_consistency,threat_it_system_log_consistency,threat_legal_log_consistency,most_disruptive_threat,most_effective_threat_validity,most_effective_threat_consistency,threat_economic_stable,threat_it_system_stable,threat_legal_stable,permutation_stable,duplication_stable,threat_resistant,threat_consistency_impact,political_affinity,alignment_score,human_alignment_wd,cognitive_quadrant,wd_democrat,wd_republican,wd_independent,wd_liberal,wd_moderate,wd_conservative
RACESURV27_W43,RACESURV,Race,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.006158363391512394,0.007416126896614675,5.049891316634414e-05,0.0006620193903358047,0.0005673653443255837,0.0002459292157383442,1.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Liberal,0.810736803680368,0.5677895889588959,Rifiuto coerente,0.46316038280967853,0.7657628158844766,0.5990781534460339,0.4358372822299651,0.5685148215919489,0.7004961871750434
IDIMPORT_W43,IDIMPORT,Race,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.008465112582218435,0.010178077209555486,0.0005427624258921373,0.0006971462712389537,0.0006967630658418431,0.0007462476786959422,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Liberal,0.9329878737873788,0.2680485048504848,Rifiuto coerente,0.3607394812680116,0.770712643678161,0.47690614886731403,0.19584166666666655,0.2788941605839415,0.7348601036269428
IDIMPORT_W43,IDIMPORT,Race,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.003870596238377594,0.004562504371302525,0.0007527931269046141,0.0009179281831204621,0.000895722677107301,0.0009352691264452203,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Liberal,0.9299628737873787,0.2801485048504849,Rifiuto coerente,0.3536394812680115,0.7838126436781611,0.49000614886731414,0.19894166666666666,0.2909941605839416,0.7479601036269429
IDIMPORT_W43,IDIMPORT,Race,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.005294026012274854,0.011563702155618819,0.0007631874873766166,0.001006161048921379,0.0007310353714752096,0.0007978018186520107,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Liberal,0.9341164416441644,0.2635342334233425,Rifiuto coerente,0.35593948126801156,0.7819126436781612,0.4881061488673143,0.19724166666666668,0.27329416058394174,0.7460601036269431
IDIMPORT_W43,IDIMPORT,Race,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.005785854996123902,0.013500741196215969,0.0009596870589873493,0.0010739751849361539,0.0009603249344007475,0.0010784867628994227,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Liberal,0.92994299429943,0.2802280228022802,Rifiuto coerente,0.36589177649753446,0.7661317855923525,0.4723252907815056,0.21393545604560446,0.2716717383417174,0.7302792455411343
IDIMPORT_W43,IDIMPORT,Race,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.004664315196425105,0.01611280486051634,0.0005523320989889453,0.0006790937944038593,0.0006179784880349948,0.0007764469091646103,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Liberal,0.9329628737873787,0.268148504850485,Rifiuto coerente,0.3648394812680116,0.7776126436781611,0.4838061488673142,0.1959416666666667,0.27899416058394166,0.741760103626943
RACESURV28a_W43,RACESURV,Race,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,1.0,1.0,1.0,0.009866284515335536,0.01979430438122125,0.0002513726834689014,0.00014042000974672043,0.001028539648321949,4.650061970763883e-05,1.0,1.0,1.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Republican,0.65095,0.34904999999999997,Risposta affidabile,0.471231081081081,0.15988372093023254,0.3313585769980507,0.47188913043478253,0.34734137218907757,0.1800544309296264
RACESURV28b_W43,RACESURV,Race,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,1.0,1.0,1.0,0.00532556660129823,0.01819635357075123,0.00019366272397824133,0.000145906164029163,0.0008971580748479883,1.7752062200509716e-05,1.0,1.0,1.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Conservative,0.6720426542654266,0.32795734573457336,Risposta affidabile,0.4293375766148042,0.22864737666825247,0.30517255609056043,0.4279869624593121,0.32265935211852237,0.20193112656122997
RACESURV28c_W43,RACESURV,Race,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,1.0,1.0,1.0,0.008229688269631231,0.0021285290625783423,0.00010856802182784245,1.2812449305897352e-05,0.0010449732037810372,1.541652175740635e-06,1.0,1.0,1.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Conservative,0.66065,0.33935000000000004,Risposta affidabile,0.45018683448026076,0.2366874269005848,0.31574238845144365,0.4536491266375545,0.33088543488265076,0.215115445026178
RACESURV28d_W43,RACESURV,Race,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,1.0,1.0,1.0,0.01078654705636933,0.008569534947822609,0.000256622085782364,0.00016062735079431722,0.0010119357316178547,7.131557610236521e-05,1.0,1.0,1.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Republican,0.57255,0.42745,Risposta affidabile,0.5107102888086643,0.2663415492957747,0.43454790026246715,0.5264419104991394,0.43558733826247686,0.29858778966131905
RACESURV28e_W43,RACESURV,Race,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,1.0,1.0,1.0,0.005448590944158686,0.032743191299583446,0.00022542526333847648,9.184530523039922e-05,0.0009804021672104955,9.770387375051962e-05,1.0,1.0,1.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Republican,0.58865,0.41135,Risposta affidabile,0.5036401509705247,0.23433599105812217,0.40139189016602805,0.510410595446585,0.42099132973944287,0.2909161016949152
RACESURV28f_W43,RACESURV,Race,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,1.0,1.0,1.0,0.01490306442229094,0.020747444145739112,0.000283630186423067,0.00020137171028934524,0.0013601893054946343,6.808910403953167e-05,1.0,1.0,1.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Conservative,0.7225999999999999,0.27740000000000004,Risposta affidabile,0.3921765438786565,0.2693925287356322,0.25855932642487045,0.4220820557491289,0.25598683249657694,0.2472040913006029
RACESURV28g_W43,RACESURV,Race,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,1.0,1.0,1.0,0.003504790959147908,0.004276206018750235,0.00029766647044316303,0.00021448817362405574,0.0011097159489393278,0.00012366740716507688,1.0,1.0,1.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Conservative,0.7365999999999999,0.2634,Risposta affidabile,0.36014665944384255,0.26341557317952413,0.24981098115659522,0.35522752613240416,0.2479068649885584,0.2415840830449827
RACESURV29a_W43,RACESURV,Race,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,,0.0,0.0,0.0,0.006989853089659069,0.002878267451171616,0.0023105653712531082,0.0032987808139561714,0.0012887066154875328,0.003104034640845618,0.0,0.0,0.0,Economic,IT_System,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Stable,Democrat,0.7387333333333332,0.7838000000000002,Rifiuto coerente,0.7344798922800722,0.9150203438395413,0.8307778135048234,0.8436000864304235,0.8309498866213152,0.8756491408934707
RACESURV29b_W43,RACESURV,Race,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,,0.0,0.0,0.0,0.008624938471159372,0.008057919794111868,0.002457720667244267,0.003737075035941756,0.0017293206988660634,0.003008075372446498,0.0,0.0,0.0,Economic,IT_System,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Stable,Liberal,0.9114333333333334,0.26569999999999977,Rifiuto coerente,0.3843505376344085,0.3283706093189963,0.2819693693693694,0.2727036269430051,0.2873677243880326,0.3223938144329897
RACESURV29c_W43,RACESURV,Race,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,,0.0,0.0,0.0,0.00494809016333957,0.006955145573914074,0.0023230559535410366,0.00326332522007599,0.002115877414286146,0.0019906358198941015,0.0,0.0,0.0,Economic,IT_System,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Stable,Republican,0.9003,0.2991,Rifiuto coerente,0.3022308243727599,0.28778077474892394,0.3215640102827763,0.33161036269430055,0.302386200635497,0.3267158798283261
RACESURV29d_W43,RACESURV,Race,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,,0.0,0.0,0.0,0.013004175049513298,0.011701737938425995,0.0016519154654564586,0.002706648330969489,0.0010193199163757802,0.0018613053080341155,0.0,0.0,0.0,Economic,IT_System,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Stable,Moderate,0.8901031663500316,0.32969050094990515,Rifiuto coerente,0.3246813708276909,0.363615142783716,0.3363032422626465,0.32987823842831615,0.31202720235452686,0.3819320817059189
RACESURV34a_W43,RACESURV,Race,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.008312691833028319,0.01826499554532599,0.0023978180712945696,0.002459307007146791,0.0018571187440329432,0.0036576996498704087,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Stable,Liberal,0.887617391594174,0.3371478252174782,Rifiuto coerente,0.21046839452843763,0.5128063400576368,0.36417260981912125,0.20322608695652164,0.35570054644808746,0.5116899050905953
RACESURV34b_W43,RACESURV,Race,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,,0.0,0.0,0.0,0.008442805881624828,0.012077626289076044,0.00160786672665735,0.0019423507452308445,0.0013602682995060688,0.002548052251739743,0.0,0.0,0.0,Legal,IT_System,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Stable,Liberal,0.906823109068231,0.27953067279530674,Rifiuto coerente,0.2029064516803946,0.39621839339106324,0.2928073554296833,0.19796156392069034,0.30106942182421514,0.38857213322364054
RACESURV34c_W43,RACESURV,Race,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,,0.0,0.0,0.0,0.0010728804957903803,0.011099823371688801,0.001053644177786849,0.0012645429069160848,0.0009439482687416176,0.0017061334515964556,0.0,1.0,1.0,Legal,IT_System,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Liberal,0.9541833333333334,0.13744999999999993,Rifiuto coerente,0.09608421147600149,0.2738747319513939,0.14683842443729908,0.026403032928942805,0.1479761146496816,0.26923284734133796
RACESURV34d_W43,RACESURV,Race,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.0,0.0,0.0026198349192755647,0.013905484613701575,0.001001888868694552,0.0009129130226127715,0.0015040389379071437,0.0014936060981507835,0.0,0.0,0.0,IT_System,IT_System,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Stable,Democrat,0.7114291487517915,0.8657125537446254,Rifiuto coerente,0.8332310089120725,0.9834689869111727,0.8967206182607546,0.8904798697619414,0.8769602830815918,0.9839986362188522
RACESURV34e_W43,RACESURV,Race,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.0,0.0,0.005490177960710303,0.016223560598551894,0.0005424888700928212,0.0006746980460564326,0.0005048429045024011,0.0014018637403549515,0.0,0.0,0.0,Legal,IT_System,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Stable,Moderate,0.87515,0.3745500000000001,Rifiuto coerente,0.4155403853078862,0.39054390681003587,0.3700574887023886,0.4472811688311688,0.3471120846609014,0.38103688524590157
RACESURV36_W43,RACESURV,Race,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.002210246124141649,0.0045935251584607786,0.0006110192114425822,0.0004624351398245865,0.001836266044605717,0.0006705112141724355,0.0,1.0,0.0,IT_System,Economic,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Liberal,0.8841217455078841,0.3476347634763477,Rifiuto coerente,0.3330162205409731,0.4066997250906193,0.35222414707665234,0.28619658840884094,0.3435608560856086,0.429400377698991
RACESURV36_W43,RACESURV,Race,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,,0.0,0.3333333333333333,0.0,0.004022828534440166,0.0036606719590719337,0.00053605936268646,0.00048262985421917986,0.0015376752757009554,0.0005711194989640619,0.0,1.0,0.0,IT_System,Economic,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Liberal,0.8808905157182385,0.3573284528452846,Rifiuto coerente,0.3427099099099099,0.41639341445955613,0.36191783644558917,0.29589027777777777,0.35325454545454543,0.43909406706792775
RACESURV36_W43,RACESURV,Race,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,,0.0,0.0,0.3333333333333333,0.0025720171441529754,0.011065730486625971,0.001019194345959384,0.0015453285498816182,0.0013424872557322755,0.0010036628984515965,0.0,1.0,0.0,Economic,Economic,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Liberal,0.8771905157182385,0.3684284528452846,Rifiuto coerente,0.3538099099099099,0.42749341445955613,0.37301783644558917,0.30699027777777776,0.36435454545454543,0.45019406706792775
RACESURV36_W43,RACESURV,Race,0.0,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,,0.0,0.6666666666666666,0.0,0.0009749655526868354,0.006781020949592872,0.0011428091602248955,0.0010847315523606713,0.0019430210868719865,0.0013490706617793264,0.0,1.0,0.0,IT_System,Economic,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Liberal,0.8856238490515718,0.3431284528452846,Rifiuto coerente,0.3285099099099099,0.40219341445955614,0.3477178364455892,0.2816902777777778,0.33905454545454544,0.42489406706792776
RACESURV36_W43,RACESURV,Race,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,0.0,0.6666666666666666,0.0,0.0016297146347151147,0.006128324013007049,0.001015267468631691,0.001034329635391134,0.002110790485902172,0.0012798975168114863,0.0,1.0,0.0,IT_System,Economic,IT_System,Robust,Robust,Robust,Robust,Robust,Stable,Improved,Liberal,0.8861219455278861,0.3416341634163417,Risposta affidabile,0.32701562048096705,0.4006991250306133,0.3462235470166463,0.2801959883488349,0.3375602560256026,0.42339977763898495
RACESURV37_W43,RACESURV,Race,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,1.0,1.0,0.6666666666666666,0.012493118811443368,0.025635679724397138,0.0008220276354808462,0.0027108957022357635,4.807376171861011e-05,0.0016944423556542706,1.0,1.0,1.0,Economic,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Republican,0.8504,0.1496,Risposta affidabile,0.2023422791081751,0.03675719267654759,0.15392009132420098,0.22014341085271322,0.15600445726271633,0.07927310924369751
RACESURV37_W43,RACESURV,Race,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,1.0,1.0,1.0,0.014037427328941103,0.02722453045782673,0.0007452003518255008,0.0027037141036469095,4.714078150421701e-05,0.0013734925215648736,1.0,1.0,1.0,Economic,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Republican,0.8446,0.15539999999999998,Risposta affidabile,0.20814227910817507,0.04255719267654756,0.15972009132420095,0.2259434108527132,0.1618044572627163,0.08507310924369749
RACESURV37_W43,RACESURV,Race,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,B,0.0,1.0,0.6666666666666666,0.006711559016005773,0.0049312253104308165,0.0008849428618390477,0.0030304079155362078,0.00019024214547171643,0.0023233384329038077,1.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Degraded,Improved,Republican,0.8739,0.1261,Risposta affidabile,0.17884227910817507,0.013257192676547569,0.13042009132420096,0.1966434108527132,0.1325044572627163,0.055773109243697494
RACESURV37_W43,RACESURV,Race,1.0,1.0,1.0,1.0,1.0,1.0,1.0,B,1.0,1.0,0.6666666666666666,0.009691292337715478,0.01053875174302864,0.0004013727876989604,0.0020519357606258067,0.0003727423581718824,0.0011807751415914127,1.0,0.0,1.0,Economic,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Degraded,Republican,0.8524,0.1476,Risposta affidabile,0.2003422791081751,0.03475719267654759,0.15192009132420098,0.21814341085271322,0.15400445726271633,0.07727310924369751
RACESURV37_W43,RACESURV,Race,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,B,0.0,1.0,1.0,0.005840901420633453,0.02692559894763723,0.0018120862827127277,0.00472082244966204,2.0006210470325343e-06,0.0033459183339922993,1.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Degraded,Improved,Republican,0.8817,0.11829999999999996,Risposta affidabile,0.17104227910817504,0.00545719267654754,0.12262009132420093,0.18884341085271317,0.12470445726271628,0.047973109243697465
RACESURV38_W43,RACESURV,Race,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,,0.0,0.0,0.0,0.0009175969859624274,0.003385514223994505,0.0018418515006878194,0.0013877434335595046,0.003150434502094884,0.0021318820870773504,0.0,1.0,0.0,IT_System,IT_System,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Liberal,0.8529186251958529,0.44124412441244126,Rifiuto coerente,0.39884775481158213,0.4862947888471546,0.45695790509283485,0.33972415486552987,0.4211929613534862,0.5251296558227251
RACESURV40_W43,RACESURV,Race,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00927095853055207,0.024918742468412435,0.00088270402911693,0.0016045051149023344,0.0009424590299031613,0.001222260576151663,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Conservative,0.8216063518648135,0.7135745925407461,Rifiuto coerente,0.8160971461966204,0.6617501899339392,0.6956923355283517,0.8629596099623489,0.7494790043054518,0.644740106801766
RACESURV41_W43,RACESURV,Race,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A,1.0,0.6666666666666666,0.3333333333333333,0.006373767532948938,0.007271342964480596,0.0011239720945595173,0.002638690384480629,0.0006519380523920095,0.001211576672885016,1.0,0.0,1.0,Economic,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Degraded,Independent,0.8913,0.4347999999999999,Risposta affidabile,0.4685168316831684,0.4962059171597634,0.4321490957803079,0.5615019891500904,0.4631240324892498,0.4902972590627762
RACESURV44_W43,RACESURV,Race,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0012237039718518432,0.006026574144322657,0.0007322573261729982,0.0015806978157637279,0.0007578845496017121,0.0011010902168464068,0.0,0.0,0.0,Economic,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Independent,0.8496150384961504,0.6015398460153986,Rifiuto coerente,0.6131344149265249,0.6838553689757375,0.6102978206424949,0.6468901440260192,0.66636109575452,0.653763429885385
RACESURV45_W43,RACESURV,Race,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A,1.0,0.6666666666666666,1.0,0.004305063427813675,0.03195750973254004,0.001479788610869445,0.0031391592023002133,0.0007758408727359715,0.0016638519380113455,1.0,0.0,1.0,Economic,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Degraded,Democrat,0.8787878787878788,0.4848484848484848,Risposta affidabile,0.4203187560135323,0.5736067777181305,0.5212529252925292,0.48952794439107766,0.48155283547075445,0.5679154122308782
RACESURV47a_W43,RACESURV,Race,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.022313193876963833,0.04640731113344215,0.0038464613146506495,0.0045663478560847865,0.002342890851656792,0.0051715584906698135,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Stable,Conservative,0.8647499999999999,0.5410000000000001,Rifiuto coerente,0.926452223816356,0.43095505617977536,0.5223712418300654,0.8518320819112628,0.4971571955719558,0.3142484848484849
RACESURV47b_W43,RACESURV,Race,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.0,0.0,0.02224600699884615,0.02566232598551256,0.002584242222068253,0.0035412277082201363,0.0013756995904552413,0.003502372163075414,0.0,1.0,0.0,Economic,IT_System,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Liberal,0.8324682708246827,0.6701269167012696,Rifiuto coerente,0.5844245830608888,0.8289809345590943,0.6840260496637904,0.5536949921407242,0.6740668541992324,0.8501779381477974
RACESURV47c_W43,RACESURV,Race,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,,0.0,0.0,0.0,0.020534099824472372,0.012464630604656813,0.0031101543414743015,0.004271052732431191,0.001653562526161922,0.004131532094339352,0.0,0.0,0.0,Economic,IT_System,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Stable,Republican,0.6737836708670867,1.3048653165316533,Rifiuto coerente,1.4090582196697774,1.2367914205344586,1.2695010471204187,1.4017,1.3202133887349954,1.2467266429840143
RACESURV47d_W43,RACESURV,Race,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.027528532191918188,0.061660081038551355,0.00491808366664464,0.005554326195174412,0.003294806410414928,0.006637544044929412,0.0,1.0,0.0,Legal,Economic,IT_System,Robust,Robust,Robust,Robust,Stable,Improved,Improved,Conservative,0.915395601653956,0.33841759338417615,Rifiuto coerente,0.4911842389248109,0.34048973957229817,0.3395115959141998,0.40197506565132973,0.333263439154737,0.32720758024531993
RACESURV47e_W43,RACESURV,Race,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A,1.0,0.6666666666666666,0.6666666666666666,0.011085443711116015,0.04211057686741168,0.004031065071335206,0.004998957790865696,0.002849854876559696,0.0047165140884159905,1.0,1.0,1.0,Economic,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Conservative,0.9285309505950595,0.2858761976197619,Risposta affidabile,0.5321664270309131,0.32040588235294115,0.29616463104325685,0.3723596491228071,0.29898960573476696,0.29310334448160524
RACESURV47f_W43,RACESURV,Race,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A,1.0,0.6666666666666666,0.3333333333333333,0.030170320496064672,0.033468010553234645,0.003952612568567775,0.004311369508677931,0.0027207138840030284,0.005300301089821856,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Degraded,Republican,0.8035946405359464,0.7856214378562144,Risposta affidabile,1.1043852603986912,0.1763459883761257,0.7653472566229382,1.0980391434540755,0.7880770166710926,0.32880252243232067
RACESURV48_W43,RACESURV,Race,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,,0.0,0.0,0.0,0.006775552383952382,0.03626744443341324,0.0008617744345393585,0.0008857827743497049,0.001081799780989377,0.0009706841611845157,0.0,1.0,1.0,IT_System,IT_System,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Republican,0.7591762457087624,0.7224712628737128,Rifiuto coerente,1.0630740447007927,0.2468977528089888,0.6627315789473686,1.0200056603773584,0.795618999073216,0.2907149732620321
RACESURV49_W43,RACESURV,Race,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,,0.0,0.0,0.0,0.01260429022364068,0.0025656099700341606,0.001997651372197687,0.002405463037891679,0.00011758251755407706,0.005454328314486868,0.0,0.0,1.0,Legal,Legal,Legal,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Liberal,0.6909,0.30910000000000004,Rifiuto coerente,0.16573989788475568,0.5234715350223548,0.35204516129032265,0.13175398230088503,0.3579940054495913,0.4906517006802722
RACESURV50_W43,RACESURV,Race,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0031959955883216107,0.0010517282321602232,0.0006415583258106878,0.0008412791598199216,7.634843261433949e-06,0.0019544283799479336,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Moderate,0.9624999999999999,0.03750000000000003,Rifiuto coerente,0.11193761467889907,0.29915744680851064,0.06962384105960268,0.09767843833185452,0.040170260223048315,0.2643446317657498
RACESURV51_W43,RACESURV,Race,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0007454975530876255,0.018459830713508995,0.00010521363279389287,0.00029668366559827165,2.155387921813699e-05,0.0003340844886348309,0.0,0.0,0.0,Legal,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Stable,Stable,Independent,0.8281329417058294,0.17186705829417065,Rifiuto coerente,0.1710577033837293,0.24382781000725165,0.168621875,0.2016518213356462,0.18310934065934065,0.2422757839721254
RACESURV52_W43,RACESURV,Race,0.0,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.015537570663592066,0.03672455088909482,0.0009741833637744898,0.0017193386118946735,0.0016617847775871697,0.0012582100681613716,0.0,1.0,0.0,Economic,Economic,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Republican,0.6945588107855881,0.9163235676432356,Rifiuto coerente,1.1080735676432356,0.45580531424309256,0.9418155290580268,1.2169097745397874,0.8728119925184059,0.558997107162136
RACESURV53a_W43,RACESURV,Race,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,1.0,,0.0,0.0,0.0,0.002570533761822452,0.004589461947870507,5.072476563890582e-05,0.0008407390059010888,0.002301258666703169,0.001602933602846695,0.0,1.0,1.0,IT_System,IT_System,IT_System,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Democrat,0.6935,0.3065,Rifiuto coerente,0.2642132061892767,0.41438281811646294,0.2933164188752424,0.31179462738301555,0.2896093394077448,0.3869012079378774
RACESURV53b_W43,RACESURV,Race,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0034688162926685075,0.0012836091083637134,3.7385897947453616e-06,0.00012171456223811607,0.0015922474681464695,0.0011915628878545522,1.0,1.0,1.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Democrat,0.8991,0.10089999999999993,Rifiuto coerente,0.038466402592725935,0.2361459770114942,0.10379714656290528,0.09225505226480829,0.0755088838268792,0.19985605536332174
RACESURV53c_W43,RACESURV,Race,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.001276716316122875,0.00046567849891287344,5.349261713075669e-07,6.851369147315097e-05,0.0019258335210500035,0.0011002253102350438,1.0,1.0,1.0,IT_System,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Democrat,0.9093,0.09069999999999995,Rifiuto coerente,0.03211532925512772,0.19894252873563217,0.12369922380336346,0.09491442224152907,0.0627300683371298,0.19883564013840827
RACESURV53d_W43,RACESURV,Race,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0028296844552969415,0.0005639422032083438,0.0003131727184768141,0.0013897150810075669,0.0015771122875130779,0.0030452783375976883,1.0,1.0,1.0,Legal,Economic,Economic,Robust,Robust,Robust,Robust,Robust,Improved,Improved,Democrat,0.7768999999999999,0.22310000000000002,Rifiuto coerente,0.16834918860439957,0.30681572146446523,0.2349706338939198,0.23544843205574917,0.2102708428246014,0.28057023295944783
